posted,neighborhood,location,post title,number bedrooms,sqft,URL,price,lat,long
2020-02-23 19:08, (Regent Square - East Busway - Frick Park),40.443959;-79.892492,"All Utilities Included, Pet Friendly, Classic One Bedroom, Aug 1st",1,695.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included-pet/7070177509.html,923,40.443959,-79.892492
2020-02-23 17:24, (Regent Square - Frick Park),40.443942;-79.892449,"All Utilities Included, Dog Friendly, Yard, Classic Charm, Aug 1st",1,680.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-all-utilities-included-dog/7067953240.html,880,40.443942,-79.892449
2020-02-23 19:05, (Pittsburgh),40.407189;-80.078874,$1250 Get A Fair Offer in 24 Hours!!!!,3,,https://pittsburgh.craigslist.org/apa/d/carnegie-1250-get-fair-offer-in-24-hours/7064276350.html,1250,40.407189,-80.078874
2020-02-23 19:02, (Greensburg),40.307400;-79.542400,3BR house for sale by owner 58000,,,https://pittsburgh.craigslist.org/reo/d/greensburg-3br-house-for-sale-by-owner/7070101646.html,58000,40.3074,-79.5424
2020-02-23 19:02," (105 Fairview Circle, Venetia, PA 15367)",40.273935;-80.056708,Graceful Custom Built Home in Peters Township! | Venetia,4,2878.0,https://pittsburgh.craigslist.org/reb/d/venetia-graceful-custom-built-home-in/7081130778.html,589999,40.273934999999994,-80.056708
2020-02-23 19:00, (Regent Square - Frick Park),40.442293;-79.889960,"One Bedroom, Nice Neighborhood, Near Parks & Shops, Aug 1",1,620.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-one-bedroom-nice/7066432327.html,744,40.442293,-79.88996
2020-02-23 19:00, (Pittsburgh Area),40.474571;-80.066922,Sell Your House Fast – No Commissions – Real Estate Alternative,3,1500.0,https://pittsburgh.craigslist.org/reo/d/pittsburgh-sell-your-house-fast-no/7064222664.html,34900,40.474571000000005,-80.06692199999999
2020-02-23 18:59, (Highland Park),40.474996;-79.920387,Wonderful Highland Park 3 Bedroom,3,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-wonderful-highland-park-3/7081129568.html,1350,40.474996000000004,-79.920387
2020-02-23 18:54, (Highland Park),40.473542;-79.928756,"CLEAN QUALITY  RM 4  Rent ~INC UTS, WiFi,Cable, housekeeping",,2000.0,https://pittsburgh.craigslist.org/roo/d/pittsburgh-clean-quality-rm-4-rent-inc/7081126886.html,500,40.473542,-79.928756
2020-02-23 19:07, (Highland Park),40.473542;-79.928756,"Premium House w/ ROOM 4 RENT ~INC UTS, WiFi,Cable, housekeeping",,2000.0,https://pittsburgh.craigslist.org/roo/d/pittsburgh-premium-house-room-4-rent/7081123863.html,575,40.473542,-79.928756
2020-02-23 18:52, (Sewickley),40.557000;-80.157800,RV STORAGE,,,https://pittsburgh.craigslist.org/prk/d/sewickley-rv-storage/7072540470.html,60,40.557,-80.1578
2020-02-23 18:52, (Moon),40.500000;-80.199600,RV STORAGE,,,https://pittsburgh.craigslist.org/prk/d/coraopolis-rv-storage/7072538499.html,60,40.5,-80.1996
2020-02-23 18:52, (Robinson),40.404200;-79.139500,RV STORAGE,,,https://pittsburgh.craigslist.org/prk/d/robinson-rv-storage/7072538437.html,60,40.4042,-79.1395
2020-02-23 18:52, (Aliquippa),40.592100;-80.319700,RV STORAGE,,,https://pittsburgh.craigslist.org/prk/d/aliquippa-rv-storage/7072538376.html,60,40.5921,-80.3197
2020-02-23 18:53, (Beaver),40.697200;-80.336500,RV STORAGE,,,https://pittsburgh.craigslist.org/prk/d/beaver-rv-storage/7072538298.html,60,40.6972,-80.3365
2020-02-23 18:53, (Monaca),40.671800;-80.291700,RV STORAGE,,,https://pittsburgh.craigslist.org/prk/d/monaca-rv-storage/7072538207.html,60,40.6718,-80.2917
2020-02-23 18:51, (Beaver),40.671800;-80.291700,RV STORAGE $60,,,https://pittsburgh.craigslist.org/prk/d/monaca-rv-storage-60/7067409201.html,60,40.6718,-80.2917
2020-02-23 18:52, (BEAVER COUNTY),40.500000;-80.199600,***INVESTMENT*** PROPERTY MANAGEMENT,,,https://pittsburgh.craigslist.org/reo/d/coraopolis-investment-property/7067409329.html,0,40.5,-80.1996
2020-02-23 18:51, (BEAVER COUNTY),40.671800;-80.291700,***INVESTMENT*** PROPERTY MANAGEMENT,,,https://pittsburgh.craigslist.org/vac/d/monaca-investment-property-management/7066562309.html,0,40.6718,-80.2917
2020-02-23 18:50, (BEAVER COUNTY),40.671800;-80.291700,***INVESTMENT*** PROPERTY MANAGEMENT,,,https://pittsburgh.craigslist.org/reo/d/monaca-investment-property-management/7066484677.html,0,40.6718,-80.2917
2020-02-23 18:50, (Beaver),40.671800;-80.291700,***INVESTMENT*** PROPERTY MANAGEMENT,,,https://pittsburgh.craigslist.org/reb/d/monaca-investment-property-management/7066484422.html,0,40.6718,-80.2917
2020-02-23 18:52, (Robinson Township),40.440742;-80.138268,"2 Bedroom, 2 Bath, Well Maintained Condo",2,1026.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-2-bedroom-2-bath-well/7081125922.html,1200,40.440742,-80.13826800000001
2020-02-23 18:51, (BEAVER COUNTY),40.671800;-80.291700,BOAT STORAGE - $60,,,https://pittsburgh.craigslist.org/prk/d/monaca-boat-storage-60/7067409008.html,60,40.6718,-80.2917
2020-02-23 18:51, ((Bellevue near Ross line)),40.501661;-80.051107,Nice 2 Bdrm Apartment in Bellevue,2,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-nice-2-bdrm-apartment-in/7076409796.html,765,40.501661,-80.051107
2020-02-23 18:51, (BEAVER COUNTY),40.671800;-80.291700,Car/Truck Storage - $60,,,https://pittsburgh.craigslist.org/prk/d/monaca-car-truck-storage-60/7067408877.html,60,40.6718,-80.2917
